sample_no,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-0.9951172,0.15820312,-0.024414062,-49.21875,18.15625,-8.375
1,-0.9628906,0.14941406,-0.09277344,-46.46875,18.40625,-0.875
2,-0.9814453,0.14550781,-0.14453125,-28.15625,25.375,3.46875
3,-1.0146484,0.18652344,-0.08496094,-19.65625,33.96875,6.75
4,-1.0800781,0.24316406,-0.034179688,-22.71875,32.9375,12.0
5,-1.0712891,0.20996094,0.03515625,-29.9375,28.78125,8.34375
6,-1.0166016,0.111328125,0.052734375,-26.4375,20.71875,6.1875
7,-0.9746094,0.08105469,0.123046875,-15.9375,15.59375,6.5
8,-0.96875,0.068359375,0.28808594,-13.75,9.875,1.875
9,-0.98046875,0.06640625,0.30859375,-31.03125,-21.09375,-8.625
10,-0.8378906,0.12792969,0.38378906,-21.4375,-103.59375,-13.15625
11,-1.2480469,0.29101562,0.36132812,-25.90625,-215.46875,-9.1875
12,-1.3115234,0.328125,-0.068359375,11.875,-202.59375,-12.53125
13,-1.4550781,0.15234375,0.11425781,-43.90625,-106.90625,-47.625
14,-1.5029297,0.234375,0.35546875,31.1875,-105.125,-33.53125
15,-0.98535156,0.29785156,0.25,59.8125,-48.25,-51.78125
16,-0.71484375,0.20019531,0.15625,48.09375,15.71875,-41.28125
17,-0.4345703,0.16601562,0.08886719,17.3125,44.40625,-1.4375
18,-0.09472656,0.26757812,0.18261719,12.5,86.84375,14.3125
19,-0.38378906,0.07714844,0.36816406,18.96875,167.28125,31.28125
20,-1.5253906,-0.27539062,0.59472656,4.875,48.25,-2.71875
21,-0.53027344,0.3720703,-0.5253906,-152.96875,-154.125,-53.125
22,-0.6044922,1.2763672,0.28027344,140.25,25.125,61.625
23,-1.5380859,-0.10644531,-0.9902344,-156.5625,138.28125,55.21875
24,-1.4072266,0.2607422,0.22363281,36.78125,117.84375,8.40625
25,-1.3310547,0.09375,0.024414062,-13.625,135.125,12.3125
26,-1.0439453,0.12109375,0.16015625,19.46875,93.59375,19.875
27,-0.7265625,0.068359375,0.3203125,18.78125,59.65625,17.96875
